/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0028.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0016.png,580,98,682,196,defect
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0037.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0024/C0024_0037.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,693,281,718,302,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,555,231,574,246,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,365,364,382,383,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,304,363,326,380,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,220,413,238,431,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,220,376,239,397,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,213,335,233,356,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,207,299,229,322,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,198,259,220,281,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0023.png,110,265,127,283,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0037.png,373,86,480,161,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0037.png,425,163,446,182,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0037.png,475,157,498,176,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0001.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0007.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0027.png,325,162,362,193,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0027.png,338,196,356,212,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0027.png,242,154,266,172,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0029.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0015/C0015_0014.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0001.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0021.png,351,455,379,494,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,460,327,481,345,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,496,380,514,399,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,434,369,452,387,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,272,237,291,256,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,354,245,380,270,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,358,290,377,307,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,354,322,375,340,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,351,363,373,383,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0027.png,339,394,364,420,defect
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0016.png,454,518,489,539,defect
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0033.png,12,406,30,451,defect
/media/tempuser/RAID 5/gdxray/Castings/C0010/C0010_0016.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0024/C0024_0003.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0002.png,101,101,117,116,defect
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0031.png,76,396,98,456,defect
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0068.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0056.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0043.png,250,96,266,111,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0043.png,573,96,594,119,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0043.png,119,357,136,373,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0043.png,128,383,144,400,defect
/media/tempuser/RAID 5/gdxray/Castings/C0035/C0035_0001.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0030.png,192,306,370,385,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0030.png,303,244,467,308,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0021.png,131,45,145,58,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0021.png,157,44,170,57,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0023.png,401,179,509,241,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0040.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0044.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0030.png,382,133,499,179,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0024.png,266,265,411,310,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0024.png,166,327,318,389,defect
/media/tempuser/RAID 5/gdxray/Castings/C0033/C0033_0032.png,130,269,260,346,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0009.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0084.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0024.png,202,26,222,69,defect
/media/tempuser/RAID 5/gdxray/Castings/C0040/C0040_0030.png,448,426,493,450,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0029.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0013.png,452,527,491,552,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0035.png,25,117,42,128,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0035.png,51,115,67,130,defect
/media/tempuser/RAID 5/gdxray/Castings/C0040/C0040_0031.png,441,425,490,459,defect
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0013.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0014.png,338,217,361,236,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0014.png,196,219,212,237,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0014.png,63,423,85,450,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0014.png,2,399,13,420,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0033.png,452,149,487,176,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0033.png,470,181,482,195,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0033.png,366,190,387,209,defect
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0001.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0017.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0023.png,250,257,416,315,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0023.png,166,319,310,397,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0021.png,100,78,109,92,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0021.png,94,48,115,66,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0021.png,13,38,26,51,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0002.png,169,75,181,87,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0002.png,189,67,202,82,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0002.png,1,125,13,139,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0001.png,149,140,166,153,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0001.png,171,134,184,147,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0036.png,373,75,478,151,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0036.png,424,151,446,172,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0036.png,464,145,496,165,defect
/media/tempuser/RAID 5/gdxray/Castings/C0038/C0038_0020.png,405,397,464,432,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0025.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0042.png,556,116,572,131,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0042.png,234,81,248,97,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0042.png,82,331,97,351,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0042.png,87,359,102,377,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0059.png,539,74,554,89,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0059.png,102,159,128,179,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0059.png,145,338,158,356,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0059.png,642,337,660,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0047.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0015.png,519,446,544,477,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0014.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0024/C0024_0014.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0019.png,220,448,266,507,defect
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0031.png,729,275,766,308,defect
/media/tempuser/RAID 5/gdxray/Castings/C0035/C0035_0025.png,513,160,583,217,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0013.png,53,47,63,55,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0018.png,148,75,160,89,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0018.png,167,69,181,84,defect
/media/tempuser/RAID 5/gdxray/Castings/C0038/C0038_0014.png,426,220,480,260,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0015.png,663,447,680,470,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0015.png,320,100,334,117,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0022.png,122,233,149,254,defect
/media/tempuser/RAID 5/gdxray/Castings/C0035/C0035_0018.png,508,101,569,151,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0086.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0015/C0015_0036.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0024.png,584,305,626,335,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,625,299,712,336,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,634,326,663,350,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,674,329,713,351,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,657,343,691,370,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,586,304,619,336,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0010.png,565,330,602,363,defect
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0026.png,242,135,254,147,defect
/media/tempuser/RAID 5/gdxray/Castings/C0035/C0035_0007.png,532,2,588,52,defect
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0028.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0018.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0010/C0010_0026.png,266,442,337,499,defect
/media/tempuser/RAID 5/gdxray/Castings/C0033/C0033_0020.png,420,264,543,352,defect
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0011.png,456,502,489,545,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0017.png,497,233,568,349,defect
/media/tempuser/RAID 5/gdxray/Castings/C0029/C0029_0037.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0023.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0082.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0028.png,289,249,446,300,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0028.png,176,318,365,377,defect
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0013.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0035.png,377,83,483,167,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0035.png,430,165,451,185,defect
/media/tempuser/RAID 5/gdxray/Castings/C0029/C0029_0020.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0051.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0035.png,187,123,197,133,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0002.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0035.png,1,191,32,307,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,602,356,621,377,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,566,395,585,413,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,468,408,491,425,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,484,377,504,393,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,492,330,513,352,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,502,301,518,318,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,510,262,532,283,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0031.png,425,236,446,256,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,734,296,755,318,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,595,242,610,260,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,398,366,416,385,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,357,317,374,338,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,338,364,356,383,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,239,253,258,275,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,244,296,264,312,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,250,331,266,346,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,251,373,272,391,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,250,406,271,428,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0024.png,151,257,168,277,defect
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0029.png,337,321,361,353,defect
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0029.png,278,335,309,357,defect
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0027.png,184,419,206,483,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0054.png,30,148,45,166,defect
/media/tempuser/RAID 5/gdxray/Castings/C0024/C0024_0031.png,562,310,736,377,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0019.png,451,214,535,335,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0019.png,4,321,70,502,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0024.png,462,91,474,104,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0024.png,267,140,302,169,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0024.png,274,175,288,193,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0024.png,193,105,204,122,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0028.png,394,164,494,239,defect
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0019.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0058.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0038/C0038_0009.png,447,338,492,367,defect
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0029.png,434,475,485,513,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0018.png,477,220,550,341,defect
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0019.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0068.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0007.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0015/C0015_0019.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0003.png,208,334,231,352,defect
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0003.png,316,340,337,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0040/C0040_0016.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0013.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0043.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0015.png,244,54,256,70,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0017.png,501,18,557,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0017.png,568,111,673,187,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0044.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0031/C0031_0022.png,159,37,245,235,defect
/media/tempuser/RAID 5/gdxray/Castings/C0031/C0031_0022.png,157,233,193,272,defect
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0014.png,189,219,228,277,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0002.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0034.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0002.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0018.png,499,376,535,411,defect
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0015.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0008/C0008_0027.png,641,285,688,315,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,573,246,591,264,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,433,213,453,231,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,266,371,287,390,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,214,330,234,350,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,203,378,224,397,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,76,288,99,306,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,93,328,111,344,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,103,363,122,380,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0020.png,119,406,139,423,defect
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0034.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0004.png,164,269,244,331,defect
/media/tempuser/RAID 5/gdxray/Castings/C0040/C0040_0025.png,452,440,490,466,defect
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0001.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0035.png,191,286,409,397,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0035.png,349,229,500,306,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0023.png,342,208,435,330,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0023.png,103,313,283,491,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0024.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0010.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0013.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0039.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0009.png,135,238,157,259,defect
/media/tempuser/RAID 5/gdxray/Castings/C0021/C0021_0009.png,81,304,105,328,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0008.png,522,485,544,507,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0008.png,303,502,324,521,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0008.png,225,19,240,36,defect
/media/tempuser/RAID 5/gdxray/Castings/C0024/C0024_0017.png,4,328,102,401,defect
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0031.png,195,56,220,110,defect
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0061.png,174,92,195,109,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0070.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0033.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0034/C0034_0015.png,577,306,654,360,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0065.png,382,401,398,418,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0065.png,270,270,287,289,defect
/media/tempuser/RAID 5/gdxray/Castings/C0033/C0033_0024.png,321,254,452,342,defect
/media/tempuser/RAID 5/gdxray/Castings/C0033/C0033_0005.png,751,389,769,421,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0015.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0056.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0027.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0060.png,555,56,569,73,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0060.png,133,184,151,203,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0060.png,180,357,197,378,defect
/media/tempuser/RAID 5/gdxray/Castings/C0029/C0029_0005.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0023.png,34,230,65,249,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0023.png,196,227,220,244,defect
/media/tempuser/RAID 5/gdxray/Castings/C0007/C0007_0016.png,200,51,225,104,defect
/media/tempuser/RAID 5/gdxray/Castings/C0038/C0038_0002.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0029/C0029_0036.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0032/C0032_0034.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0017.png,206,256,367,317,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0017.png,173,320,295,427,defect
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0037.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0002.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0036/C0036_0012.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0052.png,153,42,166,55,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0052.png,178,37,192,53,defect
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0039.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0019/C0019_0017.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0015/C0015_0029.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0003.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0017.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0029.png,173,309,381,395,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0029.png,301,244,464,313,defect
/media/tempuser/RAID 5/gdxray/Castings/C0010/C0010_0022.png,273,530,351,570,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0053.png,99,161,116,177,defect
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0035.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0010.png,226,331,247,354,defect
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0010.png,314,336,331,354,defect
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0034.png,432,458,484,494,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0016.png,212,251,362,321,defect
/media/tempuser/RAID 5/gdxray/Castings/C0043/C0043_0016.png,181,327,299,430,defect
/media/tempuser/RAID 5/gdxray/Castings/C0042/C0042_0006.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0016.png,93,81,103,92,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0062.png,583,19,603,39,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0062.png,184,225,203,244,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0062.png,260,385,278,404,defect
/media/tempuser/RAID 5/gdxray/Castings/C0035/C0035_0011.png,524,29,578,86,defect
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0009.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0038/C0038_0025.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0041/C0041_0030.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0014.png,243,332,270,351,defect
/media/tempuser/RAID 5/gdxray/Castings/C0030/C0030_0014.png,308,340,326,354,defect
/media/tempuser/RAID 5/gdxray/Castings/C0051/C0051_0044.png,77,41,97,57,defect
/media/tempuser/RAID 5/gdxray/Castings/C0031/C0031_0017.png,121,209,247,391,defect
/media/tempuser/RAID 5/gdxray/Castings/C0031/C0031_0017.png,86,384,119,409,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0022.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0085.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0039/C0039_0032.png,437,467,487,497,defect
/media/tempuser/RAID 5/gdxray/Castings/C0015/C0015_0026.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0066.png,416,398,432,416,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0066.png,295,278,312,298,defect
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0072.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0048.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0047/C0047_0027.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0033/C0033_0019.png,441,268,560,351,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0004.png,330,504,353,525,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0004.png,103,450,128,471,defect
/media/tempuser/RAID 5/gdxray/Castings/C0029/C0029_0015.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0002/C0002_0066.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0037.png,538,96,569,124,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0037.png,559,128,572,142,defect
/media/tempuser/RAID 5/gdxray/Castings/C0001/C0001_0037.png,460,175,479,196,defect
/media/tempuser/RAID 5/gdxray/Castings/C0026/C0026_0032.png,,,,,
/media/tempuser/RAID 5/gdxray/Castings/C0045/C0045_0010.png,,,,,
